id,covidence_id,pathogen,first_author_first_name,first_author_surname,article_title,doi,issue,journal,page_first,page_last,paper_copy_only,qa_a3,qa_a4,qa_d5,qa_d6,qa_d7,qa_m1,qa_m2,volume,year_publication,article_label
42ca375409886e54bb3987ce7db7f0f8,6681,Zika virus,O,Faye,Genomic Epidemiology of 2015-2016 Zika Virus Outbreak in Cape Verde,10.3201/eid2606.190928,6,EMERGING INFECTIOUS DISEASES,1084,1090,FALSE,NA,NA,No,Yes,No,Yes,No,26,2020,Faye 2020
c4ea157974ad94894a6f0476e7075c0c,6686,Zika virus,E,Marban-Castro,Zika virus infection in pregnant travellers and impact on childhood neurodevelopment in the first two years of life: A prospective observational study,10.1016/j.tmaid.2021.101985,NA,TRAVEL MEDICINE AND INFECTIOUS DISEASE,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,40,2021,Marban-Castro 2021
fe0b2636260badbeeefec450911672e4,6689,Zika virus,O,Zepeda,Antibody Immunity to Zika Virus among Young Children in a Flavivirus-Endemic Area in Nicaragua,10.3390/v15030796,3,VIRUSES-BASEL,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,15,2023,Zepeda 2023
f27c20d1bf48acea3572c2933719f03c,6711,Zika virus,Giulietta,Venturi,Epidemiological and clinical suspicion of congenital Zika virus infection: Serological findings in mothers and children from Brazil,10.1002/jmv.25504,NA,Journal of Medical Virology,1577,1583,FALSE,NA,NA,Yes,NA,NA,Yes,Yes,91,2019,Venturi 2019
ed43f86fe6ae5c02f2629948d3194ad9,6715,Zika virus,Sabrina,Rocha,Zika Virus Infection and Microcephaly: A Case-Control Study in Brazil,10.5334/aogh.2394,1,Annals of Global Health,1,11,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,85,2019,Rocha 2019
afc53e9ab1ddea2077405574f76f3579,6717,Zika virus,M,Giovanetti,Genomic and Epidemiological Surveillance of Zika Virus in the Amazon Region,10.1016/j.celrep.2020.01.085,7,CELL REPORTS,2275,2283,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,30,2020,Giovanetti 2020
dbd66999e07457e086b828b3bd7c757e,6726,Zika virus,Faiz Muhammad,Khan,Qualitative and Quantitative study of Zika virus epidemic model under Caputo's fractional differential operator,10.1088/1402-4896/ac259e,NA,PHYSICA SCRIPTA,NA,NA,FALSE,No,No,NA,NA,NA,No,No,96,2021,Khan 2021
220cb6dee3b143db40b2441417de6648,6731,Zika virus,Nivison,Nery,Social determinants associated with Zika virus infection in pregnant women,10.1371/journal.pntd.0009612,7,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,15,2021,Nery 2021
9c51207a4eb23eeff1be2e3be06f9afa,6735,Zika virus,Colleen,Burgess,Modeling Zika Vaccination Combined With Vector Interventions in DoD Populations,10.1093/milmed/usaa340,NA,MILITARY MEDICINE,82,90,FALSE,Yes,Yes,Yes,Yes,No,No,No,186,2021,Burgess 2021
cbcf53f1e06bfc311939b2f832ea456b,6738,Zika virus,Maria,Ferreira,Neurological disease in adults with Zika and chikungunya virus infection in Northeast Brazil: a prospective observational study,10.1016/S1474-4422(20)30232-5,NA,Lancet Neural,826,839,FALSE,NA,NA,Yes,No,No,Yes,No,19,2020,Ferreira 2020
1cf618680e4419b236d209edfdc41f68,6744,Zika virus,C.C.,Harish,Zika virus antibody-positivity among symptomatic/asymptomatic pregnant women in the Aseer region displays pre-exposure to dengue viruses,10.47665/tb.40.3.010,3,Tropical Biomedicine,337,343,FALSE,NA,NA,Yes,Yes,NA,Yes,Yes,40,2023,Harish 2023
d52d09c02dd30aa8fded251373ccda91,6746,Zika virus,Francesco,Pinotti,Shifting patterns of dengue three years after Zika virus emergence in Brazil,10.1038/s41467-024-44799-x,632,Nature Communications,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,15,2024,Pinotti 2024
4426305e7a466e11fe13e134c1ef61c0,6749,Zika virus,Rebecca E.,Morrison,Embedded model discrepancy: A case study of Zika modeling,10.1063/5.0005204,5,CHAOS,NA,NA,FALSE,Yes,No,No,No,No,Yes,No,30,2020,Morrison 2020
0de6f30d457e3830bc0611b058bb7bce,6762,Zika virus,S.N.,Slavov,Zika virus seroprevalence in blood donors from the Northeastern region of Sao Paulo State; Brazil; between 2015 and 2017,10.1016/j.jinf.2019.10.002,1,JOURNAL OF INFECTION,111,115,FALSE,NA,NA,No,No,No,Yes,Yes,80,2020,Slavov 2020
824c8b225a23fb9227dd0e14977ad1f1,6765,Zika virus,Munsur,Rahman,Modeling Zika Virus Transmission Dynamics: Parameter Estimates; Disease Characteristics; and Prevention,10.1038/s41598-019-46218-4,10575,Scientific Reports,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,No,9,2019,Rahman 2019
823fb990a2de2b798f6eebdf4cd8fd38,6771,Zika virus,Pedro Paulo,Bastos Filho,High seroprevalence of antibodies against arboviruses in postpartum women in Salvador; Brazil,10.1016/j.ijregi.2023.09.004,NA,IJID REGIONS,55,58,FALSE,NA,NA,Yes,Yes,No,Yes,No,9,2023,Bastos Filho 2023
fa74eeab372e4e83f0befaa7ee8dfa13,6772,Zika virus,Abdoulaye,Sow,Effects of Vertical Transmission and Human Contact on Zika Dynamics,10.1155/2022/5366395,NA,COMPLEXITY,NA,NA,FALSE,Yes,Yes,No,No,No,Yes,No,2022,2022,Sow 2022
747f4628073d9416a31834cae2c2a5f4,6775,Zika virus,H,Van Wyk,Long-term projections of the impacts of warming temperatures on Zika and dengue risk in four Brazilian cities using a temperature-dependent basic reproduction number,10.1371/journal.pntd.0010839,4,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,17,2023,Van Wyk 2023
e6aa106de7b0957b1b1257943857843a,6780,Zika virus,Tanvir,Ferdousi,Understanding the survival of Zika virus in a vector interconnected sexual contact network,10.1038/s41598-019-43651-3,NA,SCIENTIFIC REPORTS,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,9,2019,Ferdousi 2019
c2bc5acb65604d8873dd266fa9ee32e8,6795,Zika virus,Li,Li,Analysis of transmission dynamics for Zika virus on networks,10.1016/j.amc.2018.11.042,NA,APPLIED MATHEMATICS AND COMPUTATION,566,577,FALSE,Yes,Yes,No,No,No,Yes,No,347,2019,Li 2019
47fd2ebf625c9097740af34659fd5e94,6798,Zika virus,Kelly,Charniga,Descriptive analysis of surveillance data for Zika virus disease and Zika virus-associated neurological complications in Colombia; 2015–2017,10.1371/journal.pone.0252236,6,PLOS One,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,16,2021,Charniga 2021
eda9e1f37b1397b02e2c8b8a29b9b25a,6810,Zika virus,Davide,Robbiani,Risk of Zika microcephaly correlates with features of maternal antibodies,10.1084/jem.20191061,10,Journal of Experimental Medicine,2302,2315,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,216,2019,Robbiani 2019
fa0d1798d038e409d1b62f8bc2d14fd0,6823,Zika virus,Oscar,Pacheco,Zika Virus Disease in Colombia - Preliminary Report,10.1056/NEJMoa1604037,6,The New England Journal of Medicine,NA,NA,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,383,2020,Pacheco 2020
3545b37c8f1aa3d8195481299c1ef918,6827,Zika virus,Enny S,Paixão,Socioeconomic risk markers of congenital Zika syndrome: a nationwide; registry-based study in Brazil,10.1136/ bmjgh- 2022- 009600,NA,BMJ Global Health,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,7,2022,Paixão 2022
0c2a4f94ca354cfc3ae1a6aa2cf1df47,6833,Zika virus,Mars,Stone,Zika virus RNA and IgM persistence in blood compartments and body fluids: a prospective observational study,10.1016/S1473-3099(19)30708-X,NA,Lancet Infect Dis,1446,1456,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,20,2020,Stone 2020
c78052340ea828cc589c288dbeb08497,6841,Zika virus,Cameron,Adams,Novel Assay to Measure Seroprevalence of Zika Virus in the Philippines,10.3201/eid2712.211150,12,Emerging Infectious Diseases,3073,3081,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,27,2021,Adams 2021
304430dff4b7dc41ccd6a7a8683e3bbe,6848,Zika virus,Michael J.,Mina,Comprehensive Profiling of Zika Virus Risk with Natural and Artificial Mitigating Strategies; United States,10.3201/eid2604.181739,4,Emerging Infectious Diseases,700,710,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,26,2020,Mina 2020
8f8526a091200188123d83558825f09b,6850,Zika virus,Betzana,Zambrano,Zika dn Dengue Interactions in the Context of a Large Dengue Vaccine Clinical Trial in Latin America,10.4269/ajtmh.20-0635,1,American Journal of Tropical Medicine and Hygiene,136,144,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,104,2021,Zambrano 2021
3e6f2ebb44e847daea69b8dc1084dfac,6862,Zika virus,Talia M.,Quandelacy,Estimating incidence of infection from diverse data sources: Zika virus in Puerto Rico; 2016,10.1371/journal.pcbi.1008812,3,PLoS Computational Biology,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,17,2021,Quandelacy 2021
0701329aeb45060f48607b55e5d56dbb,6868,Zika virus,Rebeca Costa Castelo,Branco,Evidence of Zika virus circulation in asymptomatic pregnant women in Northeast; Brazil,10.1371/journal.pntd.0009412,6,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,15,2021,Branco 2021
9e39a2a08027a36844d52fbdee0c020e,6869,Zika virus,Léo,Pomar,Prolonged Maternal Zika Viremia as a Marker of Adverse Perinatal Outcomes,10.3201/eid2702.200684,2,Emerging Infectious Diseases,490,498,FALSE,No,No,Yes,Yes,No,No,No,27,2021,Pomar 2021
5b2b662d87c842b28070120fd29182d4,6870,Zika virus,Gustavo,Cruz-Pacheco,A MATHEMATICAL ANALYSIS OF ZIKA VIRUS EPIDEMIC IN RIO DE JANEIRO AS A VECTOR- BORNE AND SEXUALLY TRANSMITTED DISEASE,10.1142/S0218339019500050,1,Journal of Biological Systems,83,105,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,27,2019,Cruz-Pacheco 2019
05d3802eaa8955e35f05e0741de75a0e,6882,Zika virus,E,Addai,Fractal-fractional order dynamics and numerical simulations of a Zika epidemic model with insecticide-treated nets,10.1016/j.physa.2022.127809,NA,Physica A,NA,NA,FALSE,No,Yes,NA,NA,NA,No,No,603,2022,Addai 2022
49ecd2d795a97f39f3b20b78d14c92c8,6886,Zika virus,R. Tedjo,Sasmono,Spatiotemporal Heterogeneity of Zika Virus Transmission in Indonesia: Serosurveillance Data from a Pediatric Population,10.4269/ajtmh.21-0010,6,American Journal of Tropical Medicine and Hygiene,2220,2223,FALSE,NA,NA,Yes,No,No,Yes,Yes,104,2021,Sasmono 2021
13b59ba3c23077242a180e881233cf46,6903,Zika virus,Ana,De Barros,Sex-Specific Asymmetrical Attack Rates in Combined Sexual-Vectorial Transmission Epidemics,10.3390/microorganisms7040112,112,Microorganisms,NA,NA,FALSE,Yes,No,No,No,No,Yes,No,7,2019,De Barros 2019
e25f48e271e1b84cb98a42dc5622e5fb,6915,Zika virus,Kelly,Charniga,Spatial and temporal invasion dynamics of the 2014–2017 Zika and chikungunya epidemics in Colombia,10.1371/journal.pcbi.1009174,7,PLOS Computational Biology,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,17,2021,Charniga 2021
5d8ebfb258ee1e9b7020ea9e2a826e96,6929,Zika virus,Christopher,Kribs,Impact of tetravalent dengue vaccination with screening; ADE; and altered infectivity on single-serotype dengue and Zika transmission,10.1007/s00285-023-01915-7,5,JOURNAL OF MATHEMATICAL BIOLOGY,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,86,2023,Kribs 2023
9536be6a1fca79be914c16d8d5a5aa99,6935,Zika virus,Calistus,Ngonghala,Effects of changes in temperature on Zika dynamics and control,10.1098/rsif.2021.0165,NA,Journal of The Royal Society Interface,NA,NA,FALSE,Yes,No,NA,NA,NA,Yes,Yes,18,2021,Ngonghala 2021
c7f209b7b723a1e27dc8b636d45c114e,6948,Zika virus,D,Perrotta,Comparing sources of mobility for modelling the epidemic spread of Zika virus in Colombia,10.1371/journal.pntd.0010565,7,PLOS Neglected Tropical Diseases,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,No,Yes,16,2022,Perrotta 2022
d1b66d8f75d319556d0f7c8fd04a1903,6952,Zika virus,Tania Regina,Tozetto-Mendoza,Zika virus infection among symptomatic patients from two healthcare centers in Sao Paulo State Brazil: prevalence clinical characteristics viral detection in body fluids and serodynamics,10.1590/S1678-9946201961019,NA,Rev. Inst. Med. trop.,NA,NA,FALSE,Yes,Yes,Yes,Yes,NA,Yes,Yes,NA,2019,Tozetto-Mendoza 2019
bcf6d708eb25f4b2f1f1692f4f179287,6961,Zika virus,Tanya L,Russell,Seroprevalence of dengue; Zika; chikungunya and Ross River viruses across the Solomon Islands,10.1371/journal.pntd.0009848,NA,plos neglected tropical diseases,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,2022,Russell 2022
24cd313d90b038cc015327659fd366df,6966,Zika virus,Chatthai,Thaiprayoon,Analysis of a nonlinear fractional system for Zika virus dynamics with sexual transmission route under generalized Caputo-type derivative,10.1007/s12190-021-01663-1,6,Journal of Applied Mathematics and Computing,4273,4303,FALSE,No,No,NA,NA,NA,No,No,68,2022,Thaiprayoon 2022
dd90a044c961a2c06a9361642c05aaa7,6971,Zika virus,Rebecca,Grant,Consequences of In Utero Zika Virus Exposure and Adverse Pregnancy and Early Childhood Outcomes: A Prospective Cohort Study,10.3390/v14122755,2755,viruses,NA,NA,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,14,2022,Grant 2022
3ce956b1e959af2b4f26fb01fc3f9c3e,6972,Zika virus,Jaime A,Cardona-Ospina,Susceptibility to endemic Aedes‐borne viruses among pregnant women in Risaralda Colombia,10.1016/j.ijid.2022.07.017,NA,international journal of infectious diseases,832,840,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,122,2022,Cardona-Ospina 2022
6e1e935d41eb78d8f0399e1178949e3b,6993,Zika virus,Jessica S,Cranston,Association Between Antenatal Exposure to Zika Virus and Anatomical and Neurodevelopmental Abnormalities in Children,10.1001/jamanetworkopen.2020.9303,7,jama netw open,NA,NA,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,3,2020,Cranston 2020
1085d7dd566207e3364561f889bd07bd,6997,Zika virus,P,Deolia,Analysing the probable insights of ADE in dengue vaccination embodying sequential Zika infection and waning immunity,10.1140/epjp/s13360-023-04813-5,8,The European Physical Journal Plus,NA,NA,FALSE,Yes,No,NA,NA,NA,Yes,No,139,2024,Deolia 2024
b2061a18786baa6ebb5a4771c1e5ab05,6998,Zika virus,Nao,Yamamoto,Exploring the mechanisms behind the country-specific time of Zika virus importation,10.3934/mbe.2019163,5,MATHEMATICAL BIOSCIENCES AND ENGINEERING,3272,3284,FALSE,Yes,No,Yes,No,No,Yes,No,16,2019,Yamamoto 2019
f81c297f60df7bb4ef633beb6bfcf212,7022,Zika virus,Anna Carolina,Bezerra,Relationship between microcephaly and indicators of social inequality in the state of Paraiba; Brazil,10.31744/einstein_journal/2023AO0043,NA,EINSTEIN-SAO PAULO,NA,NA,FALSE,No,No,Yes,Yes,No,Yes,No,21,2023,Bezerra 2023
b4f5534019c378836f1b13b9c9db1d0b,7034,Zika virus,Natalie M.,Bowman,Clinical and Epidemiological Features of Acute Zika Virus Infections in Leon; Nicaragua,10.4269/ajtmh.20-1191,4,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,924,930,FALSE,NA,NA,Yes,Yes,No,Yes,No,105,2021,Bowman 2021
b3141776f012e94ceb60f1718946a4dc,7038,Zika virus,William,Atokolo,Approximate Solution of the Fractional Order Sterile Insect Technology Model via the Laplace–Adomian Decomposition Method for the Spread of Zika Virus Disease,10.1155/2022/2297630,NA,International Journal of Mathematics and Mathematical Sciences,NA,NA,FALSE,No,No,NA,NA,NA,No,No,2022,2022,Atokolo 2022
efa836f41ca0252a92845f064d4c0f3e,7047,Zika virus,Michel J.,Counotte,Impact of age-specific immunity on the timing and burden of the next Zika virus outbreak,10.1371/journal.pntd.0007978,12,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,No,13,2019,Counotte 2019
174c8ec0c316f5c7658a185aed848f71,7048,Zika virus,Mya Myat Ngwe,Tun,Congenital Zika Virus Infection in a Birth Cohort in Vietnam; 2017-2018,10.4269/ajtmh.20-0286,5,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,2059,2064,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,103,2020,Tun 2020
8864e535dd1153f5067546bbc10b1fee,7050,Zika virus,J.K.,Morris,Use of infectious disease surveillance reports to monitor the Zika virus epidemic in Latin America and the Caribbean from 2015 to 2017: strengths and deficiencies,10.1136/bmjopen-2020-042869,12,BMJ OPEN,NA,NA,FALSE,NA,NA,Yes,Yes,No,No,No,10,2020,Morris 2020
9ce0a7a66c759e6282a0c81d07899950,7083,Zika virus,Luiza Emylce Pela,Rosado,Socioeconomic disparities associated with symptomatic Zika virus infections in pregnancy and congenital microcephaly: A spatiotemporal analysis from Goiania; Brazil (2016 to 2020),10.1371/journal.pntd.0010457,6,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,NA,NA,Yes,Yes,No,No,Yes,16,2022,Rosado 2022
099649bbd2362e120ef3c9d2d439bd43,7090,Zika virus,M.H.,Bukhari,A Bayesian spatiotemporal approach to modelling arboviral diseases in Mexico,10.1093/trstmh/trad064,NA,Transactions Of The Royal Society Of Tropical Medicine And Hygiene,867,874,FALSE,Yes,Yes,Yes,Yes,No,No,Yes,117,2023,Bukhari 2023
f3639f885e8c0e2f884fe8d3cccddb81,7108,Zika virus,Zachary J.,Madewell,Comparing vector and human surveillance strategies to detect arbovirus transmission: A simulation study for Zika virus detection in Puerto Rico,10.1371/journal.pntd.0007988,12,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,No,Yes,Yes,Yes,No,No,No,13,2019,Madewell 2019
212975af7ff4095bc769d876caa5ed3a,7111,Zika virus,Ludmila,Lobkowicz,Neighbourhood-level income and Zika virus infection during pregnancy in Recife; Pernambuco; Brazil: an ecological perspective; 2015-2017,10.1136/bmjgh-2021-006811,12,BMJ GLOBAL HEALTH,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,6,2021,Lobkowicz 2021
ea64f3638e1147a39485fab263f316a1,7114,Zika virus,Leticia,Eligio-García,Co-infection of Dengue; Zika and Chikungunya in a group of pregnant women from Tuxtla Gutierrez; Chiapas: Preliminary data. 2019,10.1371/journal.pntd.0008880,12,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,No,14,2020,Eligio-García 2020
68eed78cba6b4609901ef3c74b1900ca,7123,Zika virus,E,De Fatima Redivo,Zika Virus Infection in a Cohort of Pregnant Women with Exanthematic Disease in Manaus; Brazilian Amazon,10.3390/v12121362,1362,Viruses,NA,NA,FALSE,No,No,Yes,Yes,No,No,No,12,2020,De Fatima Redivo 2020
3881b7a78b91f3da9491e90a3fa547be,7136,Zika virus,Sebastian,Lequime,Modeling intra-mosquito dynamics of Zika virus and its dose-dependence confirms the low epidemic potential of <i>Aedes albopictus</i>,10.1371/journal.ppat.1009068,12,PLOS PATHOGENS,NA,NA,FALSE,Yes,Yes,No,Yes,No,Yes,Yes,16,2020,Lequime 2020
b78f8339d255e7b69a6409bc681cf631,7158,Zika virus,NA,Manisha,Study of the impact of information and limited medical resources on Zika prevalence: an optimal control approach,10.1140/epjp/s13360-023-04665-z,12,EUROPEAN PHYSICAL JOURNAL PLUS,NA,NA,FALSE,Yes,Yes,NA,NA,NA,No,No,138,2023,Manisha 2023
8da73ecd29c56855e9b1d1e67b509a18,7162,Zika virus,Israel,Grijalva,Zika and dengue but not chikungunya are associated with Guillain-Barre´ syndrome in Mexico: A case-control study,10.1371/journal.pntd.0008032,12,PLoS Negl Trop Dis,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,14,2020,Grijalva 2020
665868f396c441c6ca7fba10235a0384,7165,Zika virus,Rebecca,Grant,Maternal and neonatal outcomes related to Zika virus in pregnant women in Southern Vietnam: An epidemiological and virological prospective analysis,10.1016/j.lanwpc.2021.10016,NA,The Lancet Regional Health - Western Pacific,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,11,2021,Grant 2021
931cb297d004ba55cde25db529e042aa,7174,Zika virus,Alasdair D,Henderson,Zika seroprevalence declines and neutralizing antibodies wane in adults following outbreaks in French Polynesia and Fiji,10.7554/eLife.48460,NA,eLife,NA,NA,FALSE,No,No,Yes,Yes,Yes,No,Yes,9,2020,Henderson 2020
d3682dc969e41c21309a1985919f52f8,7195,Zika virus,Julia M.,Pescarini,Dengue; Zika; and Chikungunya viral circulation and hospitalization rates in Brazil from 2014 to 2019: An ecological study,10.1371/journal.pntd.0010602,7,PLoS Negl Trop Dis,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,No,Yes,16,2022,Pescarini 2022
cfc96c7310d35c270cfd6a91187d3d96,7202,Zika virus,Ricardo Arraes De Alencar,Ximenes,Zika virus infection in pregnancy: Establishing a case definition for clinical research on pregnant women with rash in an active transmission setting,10.1371/journal.pntd.0007763,10,PLoS Negl Trop Dis,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,13,2019,Ximenes 2019
f6de45cbb69d1fce85ebec759064fa40,7214,Zika virus,Z,Yue,Transmission dynamics of Zika virus incorporating harvesting,10.3934/mbe.2020327,5,Mathematical Biosciences and Engineering,6181,6202,FALSE,Yes,No,NA,NA,NA,Yes,No,17,2020,Yue 2020
6eeb725d44dfa3dd429a89a6c42b1ad6,7234,Zika virus,Francisca Kalline,De Almeida Barreto,Seroprevalence; spatial dispersion and factors associated with flavivirus and chikungunha infection in a risk area: a population-based seroprevalence study in Brazil,10.1186/s12879-020-05611-5,1,BMC INFECTIOUS DISEASES,NA,NA,FALSE,NA,NA,Yes,Yes,NA,Yes,Yes,20,2020,De Almeida Barreto 2020
b02ca771c56d551fa1b6a45ca990db04,7236,Zika virus,E,Hallet,ZIKA Virus infection in pregnant women in French Guiana: More precarious-more at risk,10.1371/journal.pntd.0008193,3,PLoS Neglected Tropical Diseases,NA,NA,FALSE,No,Yes,Yes,Yes,No,No,No,14,2020,Hallet 2020
b09e2a7df181aadd51c5885819cc5ca5,7252,Zika virus,Molly M.,Lamb,Repeated Rapid Active Sampling Surveys Demonstrated a Rapidly Changing Zika Seroprevalence among Children in a Rural Dengue-endemic Region in Southwest Guatemala during the Zika Epidemic (2015–2016),10.4269/ajtmh.22-0399,5,Am. J. Trop. Med. Hyg.,1099,1106,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,107,2022,Lamb 2022
20ee12ec4329359e63aad5c61b0b2e41,7289,Zika virus,Lan Trong,Phan,Findings and lessons from establishing Zika virus surveillance in southern Viet Nam; 2016,10.5365/wpsar.2018.9.2.014,2,WESTERN PACIFIC SURVEILLANCE AND RESPONSE,22,30,FALSE,NA,NA,Yes,Yes,No,Yes,No,10,2019,Phan 2019
11089954efa94fec11f4f53ad185f20e,7312,Zika virus,Spencer J.,Fox,Downgrading disease transmission risk estimates using terminal importations,10.1371/journal.pntd.0007395,6,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,13,2019,Fox 2019
50caa89456464ceae6f2691bb118fa9c,7329,Zika virus,Shah,Hussain,Fractional Dynamics of Vector-Borne Infection with Sexual Transmission Rate and Vaccination,10.3390/math9233118,23,MATHEMATICS,NA,NA,FALSE,No,No,NA,NA,NA,No,No,9,2021,Hussain 2021
ad50411a298a7991e96e7b6be022e0b6,7336,Zika virus,D,He,New estimates of the Zika virus epidemic attack rate in Northeastern Brazil from 2015 to 2016: A modelling analysis based on Guillain-Barre´ Syndrome (GBS) surveillance data,10.1371/journal.pntd.0007502,4,PLoS Neglected Tropical Diseases,NA,NA,FALSE,No,Yes,Yes,Yes,Yes,No,Yes,14,2020,He 2020
be0b89b8b78e7c516450e6f6ae100fd7,7349,Zika virus,F,Gongora-Rivera,Zika Virus infection and Guillain-Barre syndrome in Northeastern Mexico: A case-control study,10.1371/journal.pone.0230132,3,PLoS One,NA,NA,FALSE,No,No,No,Yes,No,No,Yes,15,2020,Gongora-Rivera 2020
2cba114b764b23d202345fcb54e0d461,7409,Zika virus,S,Ananth,Clinical Symptoms of Arboviruses in Mexico,10.3390/pathogens9110964,11,PATHOGENS,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,No,9,2020,Ananth 2020
b293fefc72c828c187debe33a3b3dde3,7416,Zika virus,A.G.,De Moraes,HLA-G; LILRB1 and LILRB2 Variants in Zika Virus Transmission from Mother to Child in a Population from South and Southeast of Brazil,10.3390/cimb44070191,NA,Current Issues in Molecular Biology,2783,2793,FALSE,No,Yes,No,No,No,Yes,Yes,44,2022,De Moraes 2022
95b87785195c099cbee19d15e6448cd1,7432,Zika virus,E,Chepkorir,Serological evidence of Flavivirus circulation in human populations in Northern Kenya: an assessment of disease risk 2016–2017,10.1186/s12985-019-1176-y,65,Virology Journal,NA,NA,FALSE,Yes,Yes,No,Yes,No,Yes,Yes,16,2019,Chepkorir 2019
8ce019236764188f36c3eb177c9bcb9f,7437,Zika virus,M,Trojanek,"Epidemiology of dengue; chikungunya and
Zika virus infections in travellers: A 16-year retrospective descriptive study at a tertiary care centre in Prague; Czech Republic",10.1371/journal.pone.0281612,2,PLoS One,NA,NA,FALSE,No,Yes,Yes,No,No,Yes,Yes,18,2023,Trojanek 2023
333e85941418e96d487005d7c2d837c3,7448,Zika virus,L.E.,Adams,Risk factors for infection with chikungunya and Zika viruses in southern Puerto Rico: A community-based cross-sectional seroprevalence survey,10.1371/journal.pntd.0010416,6,PLOS NEGLECTED TROPICAL DISEASES,NA,NA,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,16,2022,Adams 2022
2eef54eff845688441d1c374b66dedac,7452,Zika virus,R,Pimintel,Term Neurodevelopmental Abnormalities in Infants Born During the Zika Virus Epidemic in the Dominican Republic,10.5334/aogh.3095,4,Annals of Global Health,1,14,FALSE,No,Yes,No,Yes,No,Yes,Yes,87,2021,Pimintel 2021
51009621e447127bcd564e231cc31a91,7464,Zika virus,A.R.,Tramonte,Investigating the probability of establishment of Zika virus and detection through mosquito surveillance under different temperature conditions,10.1371/journal.pone.0214306,3,PLoS One,NA,NA,FALSE,No,Yes,NA,NA,NA,No,Yes,14,2019,Tramonte 2019
1a2a922ca2033cc1b26d53a0d4fa0fef,7483,Zika virus,C,Braga,Seroprevalence of Dengue; Chikungunya and Zika at the epicenter of the congenital microcephaly epidemic in Northeast Brazil: A population-based survey,10.1371/journal.pntd.0011270,7,PLoS Neglected Tropical Diseases,NA,NA,FALSE,No,Yes,Yes,Yes,Yes,Yes,Yes,17,2023,Braga 2023
a78fa05461b4d2c6515387d885b48381,7491,Zika virus,M.M.N.,Tun,Serological Evidence of Zika Virus Infection in Febrile Patients and Healthy Blood Donors in Sabah; Malaysian Borneo; 2017-2018,10.4269/ajtmh.21-0802,2,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,601,606,FALSE,NA,NA,Yes,No,No,Yes,No,106,2022,Tun 2022
