id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
108795b4032294d271cb240ae02c565c,a16b24107d6dcee8a55fea2f65fa1c73,572,SARS-CoV,Severity - case fatality rate (CFR),17,0,Percentage (%),15,25,Unspecified,NA,NA,NA,NA,NA,299,1755,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,Time,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,1755,"Hong Kong SAR,  China",Hong Kong,12,Mar-03,2003,31,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,15 - 25,NA,NA
108795b4032294d271cb240ae02c565c,90ccfec5fa487513af10e5c2e5fbb5f2,572,SARS-CoV,Severity - case fatality rate (CFR),8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,191,2521,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,Time,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,2521,China,Beijing,21,Apr-04,2003,2,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
37055bfea6706f6bfe7eccce494fddb6,852233ece5ef46ec45a9f42f63f2b995,613,SARS-CoV,Mutations – mutation rate,NA,0,Mutations/genome/generation (U),0.11,0.07,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Mixed settings,Persons under investigation,NA,NA,10,"Taiwan,  China",Taiwan,NA,Mar-03,2003,NA,Jun-06,2003,whole genome,TRUE,NA,NA,FALSE,FALSE,NA,Mutations,0.11 - 0.07,NA,NA
f80fea855dd843ec3b6deb35219715df,240ac9e73b95a915352fa66454b10292,641,SARS-CoV,Seroprevalence - IgG,92.7,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,38,41,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,24,87,41,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
f80fea855dd843ec3b6deb35219715df,b77aa4d6a270641c7abba6e7a5a233d0,641,SARS-CoV,Human delay - symptom onset>admission to care,3,0,Days,NA,NA,Median,NA,NA,1,12,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China",`,8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Range,1 - 12
f80fea855dd843ec3b6deb35219715df,387cc66552813d9b599e25a914e3566f,641,SARS-CoV,Severity - case fatality rate (CFR),78.6,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,11,14,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Other,24,87,14,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
f80fea855dd843ec3b6deb35219715df,f90d7678b96752c12d7380b5ce35ed1e,641,SARS-CoV,Severity - case fatality rate (CFR),6.5,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,62,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Other,24,87,62,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
f80fea855dd843ec3b6deb35219715df,0e20550637aee4e74b66c0ef8b41024f,641,SARS-CoV,Human delay - symptom onset>death,12,0,Days,NA,NA,Median,NA,NA,4,42,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,24,87,15,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Range,4 - 42
f80fea855dd843ec3b6deb35219715df,f6ff6b7a525e5a789ba2ca1e421c96cb,641,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Other,Age;Cormobidity;Other;Sex,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
f80fea855dd843ec3b6deb35219715df,03b577f6ddc1617c7dfa07f5521dc778,641,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
f80fea855dd843ec3b6deb35219715df,9bec95ad5ffb7625e3802792a88afcce,641,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Other,Age;Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
f80fea855dd843ec3b6deb35219715df,2f663c5fb924e27a549c2b5d9b71f147,641,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Other,Cormobidity;Other;Sex,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
f80fea855dd843ec3b6deb35219715df,d46a10993ecc11b8d47270dba823e2e9,641,SARS-CoV,Human delay - other human delay (go to section),10.3,0,Days,NA,NA,Unspecified,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Hospital based,Persons under investigation,NA,NA,62,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,Symptom Onset/Fever,Symptom Resolution,FALSE,FALSE,NA,Human delay,NA,NA,5.1
5d9402806406a61f16a341b8c40cdb5f,066f2f1a7e5fb5bbf0943a495878ec07,641,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Age;Cormobidity;Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
5d9402806406a61f16a341b8c40cdb5f,016037897959c0c2386c0cb4701e01e3,641,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
5d9402806406a61f16a341b8c40cdb5f,d56eb18f9ff30334613ac51c5ef324ee,641,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Cormobidity;Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
5d9402806406a61f16a341b8c40cdb5f,f29ce4c7f1fef73bf6a07ac60ba7a3aa,641,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Age;Other;Sex,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,24,87,76,"Taiwan,  China","NTUH, Northern Taiwan",8,Mar-03,2003,15,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
3a1824462fe7f2b2abc34f6c2e29266f,db44e018d9d6b61eb1e8e5a0938841ef,655,SARS-CoV,Human delay - latent period,5,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,China,Beijing,19,Apr-04,2003,21,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,NA,NA
3a1824462fe7f2b2abc34f6c2e29266f,c1fe8764c5fec5320902583dbb3f8dea,655,SARS-CoV,Reproduction number (Basic R0),2.37,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,China,Beijing,19,Apr-04,2003,21,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,NA,NA
3a1824462fe7f2b2abc34f6c2e29266f,5b5fbe556ba8a5ff4c23847576f81012,655,SARS-CoV,"Reproduction number (Effective, Re)",0.1,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,China,Beijing,19,Apr-04,2003,21,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,NA,NA
3a1824462fe7f2b2abc34f6c2e29266f,2672aed16372a15531ca72608bd534af,655,SARS-CoV,Human delay - infectious period,4,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,China,Beijing,19,Apr-04,2003,21,Jun-06,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,NA,NA
9c33506c07ebd54fbc01307373f3b715,83fbfb71937c8b17b74d0f4c993dc588,672,SARS-CoV,Seroprevalence - IgG,0.41,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,9,2197,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,"Occupation, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Healthcare workers,NA,NA,2197,"Taiwan,  China",NA,1,Jul-07,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
9c33506c07ebd54fbc01307373f3b715,7fa5f0b0f5b0e2c29d6e20252681e339,672,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,NA,FALSE,FALSE,Serology,Occupation,Healthcare,Significant,Not adjusted,Both,Hospital based,Healthcare workers,NA,NA,2197,"Taiwan,  China",NA,1,Jul-07,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
9c33506c07ebd54fbc01307373f3b715,6414071d9937ad1f809ce3245c6e7cc4,672,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,NA,FALSE,FALSE,Serology,Occupation;Sex,Healthcare,Not significant,Not adjusted,Both,Hospital based,Healthcare workers,NA,NA,2197,"Taiwan,  China",NA,1,Jul-07,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
f2799588a4cfbf605af019ff7cf67b7c,bdb1bf5a9b45a70d7490ddd09ffdd5a3,672,SARS-CoV,Seroprevalence - IgG,1.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,882,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,"Occupation, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Contact based,Healthcare workers,NA,NA,882,"Taiwan,  China",NA,1,Jul-07,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
f2799588a4cfbf605af019ff7cf67b7c,61e066d5ebc0ecaaf9dbe55c42a832c6,672,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,NA,FALSE,FALSE,Serology,Occupation,Healthcare,Significant,Not adjusted,Both,Contact based,Healthcare workers,NA,NA,882,"Taiwan,  China",NA,1,Jul-07,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
f2799588a4cfbf605af019ff7cf67b7c,78f27fc2374382e19de6b6943a1fd7ec,672,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,NA,FALSE,FALSE,Serology,Occupation;Sex,Healthcare,Not significant,Not adjusted,Both,Contact based,Healthcare workers,NA,NA,882,"Taiwan,  China",NA,1,Jul-07,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
b99c9a335bf5cd4d8edcfd95a39ec506,353fb9e6cbda5520b383cb0bee1ece1c,706,SARS-CoV,"Reproduction number (Effective, Re)",3.6,0,No units,NA,NA,Mean,NA,NA,3.1,4.2,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Hong Kong SAR,NA,NA,Feb-02,2003,11,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,95% CI,3.1 - 4.2
b99c9a335bf5cd4d8edcfd95a39ec506,353fb9e6cbda5520b383cb0bee1ece1c,706,SARS-CoV,"Reproduction number (Effective, Re)",2.4,0,No units,NA,NA,Mean,NA,NA,1.8,3.1,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Vietnam,NA,NA,Feb-02,2003,11,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,95% CI,1.8 - 3.1
b99c9a335bf5cd4d8edcfd95a39ec506,353fb9e6cbda5520b383cb0bee1ece1c,706,SARS-CoV,"Reproduction number (Effective, Re)",3.1,0,No units,NA,NA,Mean,NA,NA,2.3,4,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Singapore,NA,NA,Feb-02,2003,11,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,95% CI,2.3 - 4
b99c9a335bf5cd4d8edcfd95a39ec506,353fb9e6cbda5520b383cb0bee1ece1c,706,SARS-CoV,"Reproduction number (Effective, Re)",2.7,0,No units,NA,NA,Mean,NA,NA,1.8,3.6,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Canada,NA,NA,Feb-02,2003,11,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,95% CI,1.8 - 3.6
b99c9a335bf5cd4d8edcfd95a39ec506,fcb31222f0620ab46805f1d1af962bd0,706,SARS-CoV,"Reproduction number (Effective, Re)",0.7,0,No units,NA,NA,Mean,NA,NA,0.7,0.8,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Hong Kong SAR,NA,12,Mar-03,2003,NA,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,95% CI,0.7 - 0.8
b99c9a335bf5cd4d8edcfd95a39ec506,353fb9e6cbda5520b383cb0bee1ece1c,706,SARS-CoV,"Reproduction number (Effective, Re)",0.3,0,No units,NA,NA,Mean,NA,NA,0.1,0.7,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Vietnam,NA,12,Mar-03,2003,NA,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,95% CI,0.1 - 0.7
b99c9a335bf5cd4d8edcfd95a39ec506,353fb9e6cbda5520b383cb0bee1ece1c,706,SARS-CoV,"Reproduction number (Effective, Re)",0.7,0,No units,NA,NA,Mean,NA,NA,0.6,0.9,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Singapore,NA,12,Mar-03,2003,NA,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,95% CI,0.6 - 0.9
b99c9a335bf5cd4d8edcfd95a39ec506,353fb9e6cbda5520b383cb0bee1ece1c,706,SARS-CoV,"Reproduction number (Effective, Re)",1,0,No units,NA,NA,Mean,NA,NA,0.9,1.2,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Canada,NA,12,Mar-03,2003,NA,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,NA,95% CI,0.9 - 1.2
cd6d2477210bf6af40b79dc22cce1e69,d02692e3bc67f6d1f81d1003cb42576a,718,SARS-CoV,Severity - case fatality rate (CFR),9.7,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,6,62,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,76,62,Vietnam,Hanoi,26,Feb-02,2003,NA,May-05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
cd6d2477210bf6af40b79dc22cce1e69,50ce039b1c4edaa83c6de217634531f6,718,SARS-CoV,Human delay - time in care (length of stay),24.5,0,Days,NA,NA,Mean,7.4,Standard Deviation,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,76,62,Vietnam,Hanoi,26,Feb-02,2003,NA,May-05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,7.4
2f442f200b1b18accebf6407e42ab6aa,1622dc2a9ed7b57982a605e959fbb7ca,718,SARS-CoV,Human delay - other human delay (go to section),10.5,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,76,62,Vietnam,Hanoi,26,Feb-02,2003,NA,May-05,2003,NA,FALSE,Symptom Onset/Fever,Other: Intubation,FALSE,TRUE,NA,Human delay,NA,NA,NA
2f442f200b1b18accebf6407e42ab6aa,8a116b839e308f2baec6856319338031,718,SARS-CoV,Human delay - other human delay (go to section),12.7,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,76,62,Vietnam,Hanoi,26,Feb-02,2003,NA,May-05,2003,NA,FALSE,Symptom Onset/Fever,Symptom Resolution,FALSE,TRUE,NA,Human delay,NA,NA,NA
2f442f200b1b18accebf6407e42ab6aa,0c6e2f44e543f3a91c8d7cb4f90887d8,718,SARS-CoV,Human delay - symptom onset>death,18.8,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,76,62,Vietnam,Hanoi,26,Feb-02,2003,NA,May-05,2003,NA,FALSE,NA,NA,FALSE,TRUE,NA,Human delay,NA,NA,NA
2f442f200b1b18accebf6407e42ab6aa,6dbc029f9560ea65badb48257cae39f6,718,SARS-CoV,Human delay - symptom onset>admission to care,4.3,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,76,62,Vietnam,Hanoi,26,Feb-02,2003,NA,May-05,2003,NA,FALSE,NA,NA,FALSE,TRUE,NA,Human delay,NA,NA,NA
2f442f200b1b18accebf6407e42ab6aa,de830e49edc42532d0ee97b8c2eb83a8,718,SARS-CoV,Seroprevalence - Unspecified,98.4,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,61,62,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,20,76,62,Vietnam,Hanoi,26,Feb-02,2003,NA,May-05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
3590c61174aae943ae2efbd92c7e4920,40f54bcfda4325e22db157a26ae96ed5,727,SARS-CoV,Seroprevalence - IFA,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,127,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Symptoms,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Travel based,Persons under investigation,NA,NA,127,United States,Seven US-bound aircraft. Follow ups across USA,23,Feb-02,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
a43f484bf482a1bfdf550b83352c340b,4dd4ba38ecc78c2ad2914b0e01857fc9,745,SARS-CoV,Severity - case fatality rate (CFR),17,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,302,1755,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Naive,NA,"Age, Occupation, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,1755,"Hong Kong SAR,  China",Hong Kong,NA,Feb-02,2003,NA,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
a43f484bf482a1bfdf550b83352c340b,362f6decb9339e1ff8a55ffa24cd5ee5,745,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Other,TRUE,FALSE,Death,Sex;Age;Occupation,Healthcare,Significant,Not adjusted,Both,Hospital based,Mixed groups,NA,NA,1755,"Hong Kong SAR,  China",Hong Kong,NA,Feb-02,2003,NA,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
cdbdeb89577aa0d7dd597f888cba8da7,e4be1e5605571d208841e6b28a72e191,745,SARS-CoV,Human delay - incubation period,3.7,0,Days,NA,NA,Mean,NA,NA,2.6,5.8,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Mixed groups,NA,NA,302,"Hong Kong SAR,  China",NA,NA,Feb-02,2003,NA,Jul-07,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,95% CrI,2.6 - 5.8
