id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,parameter_class,ebola_variant,other_delay,article_qa_score
0b9e53953a6e7db46495e3876bdd1e7d,9efc05e27bcc1ec83a247603d16e7569,442,Ebola virus,Growth rate (r),1.43,0,Per day,NA,NA,NA,NA,NA,0.69,2.62,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Democratic Republic of the Congo,NA,NA,NA,1976,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,Growth rate,Unspecified,NA to NA,75
a207badaf779780a5d513a18b04ca4c9,f53b930de0c5ddf65650e338b439d1ac,448,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Both,Hospital based,NA,1,68,168,Guinea,Macenta and Nzerekore,29,Nov,2014,31,Jan,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,71.42857142857143
a207badaf779780a5d513a18b04ca4c9,aa54b930818e41adbe97135f58e7c0c9,448,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Cormobidity;Other,NA,Not significant,Not adjusted,Both,Hospital based,NA,1,68,168,Guinea,Macenta and Nzerekore,29,Nov,2014,31,Jan,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,71.42857142857143
a7475226f3f2e2ccf50def9a6c830c18,30249e38d63f98cd0e560a9339e2f6a1,448,Ebola virus,Severity - case fatality rate (CFR),59,NA,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,NA,1,68,168,Guinea,Macenta and Nzerekore,29,Nov,2014,31,Jan,2015,NA,FALSE,NA,NA,FALSE,NA,Severity,Unspecified,NA to NA,71.42857142857143
0646c356af1a23a56c62ef239b392435,80cb1fbc2b71f4dadeabfb4bac6b7c86,505,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Infection,Age;Sex;Other,NA,NA,Adjusted,Both,NA,NA,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,NA,NA,NA,NA,Jul,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,42.857142857142854
02b685f971ae4e6c58d9861f9ab64071,a7f5f9bb87e0aca9f2eec363a4bdd89d,506,Ebola virus,Human delay - serial interval,12,0,Days,1,30,Mean,6.2,Standard deviation (Sd),1,30,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Persons under investigation,NA,NA,109,Guinea,N‚ÄôZerekore,NA,Aug,2014,NA,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Human delay,Unspecified,NA to NA,40
02b685f971ae4e6c58d9861f9ab64071,26935a269c6f7fd871cf9d936e864ac3,506,Ebola virus,"Reproduction number (Effective, Re)",3,0,No units,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,Empirical (contact tracing),NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Household based,Persons under investigation,NA,NA,66,Guinea,N‚ÄôZerekore,NA,Aug,2014,NA,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,40
02b685f971ae4e6c58d9861f9ab64071,7285f91f6c2c57d5261f99b82c88e83d,506,Ebola virus,"Reproduction number (Effective, Re)",2,0,No units,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,Empirical (contact tracing),NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Hospital based,Persons under investigation,NA,NA,8,Guinea,N‚ÄôZerekore,NA,Aug,2014,NA,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,40
6a8ada5d014800d3f498d6b67b62fff4,ee3dfabee317de58c87847fcffaf1320,507,Ebola virus,Growth rate (r),0.053,0,Per day,NA,NA,NA,0.003,Standard Error (SE),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberia,NA,17,Mar,2014,NA,Aug,2014,NA,FALSE,NA,NA,FALSE,NA,Growth rate,Unspecified,NA to NA,57.14285714285714
c803059d2e7856e5732c48f36cb54e87,b8d9e1a5cf44a880e66136c4f762eff3,507,Ebola virus,Reproduction number (Basic R0),2.11,0,No units,NA,NA,NA,NA,NA,1.88,2.71,Other,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Next generation matrix,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberia,NA,17,Mar,2014,NA,Aug,2014,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,57.14285714285714
053298cb8f0c0bcb2ae5889e061e334d,d019462c0523c77f75359a38ac790cac,509,Ebola virus,Severity - case fatality rate (CFR),18.5,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,5,27,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,25,75,27,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,NA,NA,FALSE,NA,Severity,Unspecified,NA to NA,80
7e03fbac4702835e797357f32c8c78fd,63f78a4e676dd7dfb85125996c1eb53c,509,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,4,0,Days,NA,NA,Median,NA,NA,0,15,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,25,75,27,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,NA,Human delay,Unspecified,Symptom Onset/Fever to Admission to Care/Hospitalisation,80
7e03fbac4702835e797357f32c8c78fd,ddb9a2937e1fa2da36e07ce796d1237a,509,Ebola virus,Human delay - other human delay (go to section),3,0,Days,NA,NA,Median,NA,NA,1,9,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,25,75,27,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Symptom Onset/Fever,Diagnosis,FALSE,NA,Human delay,Unspecified,Symptom Onset/Fever to Diagnosis,80
7e03fbac4702835e797357f32c8c78fd,141125a5550f07bb84693ced677e73b3,509,Ebola virus,Human delay - other human delay (go to section),17.5,0,Days,NA,NA,Median,NA,NA,5,27,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,22,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Symptom Onset/Fever,Negative test,FALSE,NA,Human delay,Unspecified,Symptom Onset/Fever to Negative test,80
7e03fbac4702835e797357f32c8c78fd,ccbf5b2ae71149f95b0e72452da567e4,509,Ebola virus,Human delay - other human delay (go to section),10,0,Days,NA,NA,Median,NA,NA,6,11,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,5,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Symptom Onset/Fever,IgM antibody detection,FALSE,NA,Human delay,Unspecified,Symptom Onset/Fever to IgM antibody detection,80
7e03fbac4702835e797357f32c8c78fd,d4ef1c16d56416c90999ea560a372012,509,Ebola virus,Human delay - other human delay (go to section),11,0,Days,NA,NA,Median,NA,NA,9,11,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,6,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Symptom Onset/Fever,IgG antibody detection,FALSE,NA,Human delay,Unspecified,Symptom Onset/Fever to IgG antibody detection,80
7e03fbac4702835e797357f32c8c78fd,78bcfaeb14ae4f7f553a14ea98a92e5b,509,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Unspecified,Both,Hospital based,Persons under investigation,25,75,27,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,80
7e03fbac4702835e797357f32c8c78fd,e469ba4d6b230240dfba6a751718803b,509,Ebola virus,Human delay - Admission to Care/Hospitalisation to Discharge from Care/Hospital,20,0,Days,NA,NA,Median,NA,NA,10,40,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,25,59,22,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Admission to Care/Hospitalisation,Discharge from Care/Hospital,FALSE,NA,Human delay,Unspecified,Admission to Care/Hospitalisation to Discharge from Care/Hospital,80
7e03fbac4702835e797357f32c8c78fd,dfff8a3bfb90a139679331839c753f99,509,Ebola virus,Human delay - Admission to Care/Hospitalisation to Death,7,0,Days,NA,NA,Median,NA,NA,2,11,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Male,Hospital based,Persons under investigation,42,75,5,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Admission to Care/Hospitalisation,Death,FALSE,NA,Human delay,Unspecified,Admission to Care/Hospitalisation to Death,80
7e03fbac4702835e797357f32c8c78fd,a874c1e6b91037f6389d75ffb73b8004,509,Ebola virus,Human delay - Symptom Onset/Fever to Discharge from Care/Hospital,28,0,Days,NA,NA,Median,NA,NA,14,48,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,25,59,22,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Symptom Onset/Fever,Discharge from Care/Hospital,FALSE,NA,Human delay,Unspecified,Symptom Onset/Fever to Discharge from Care/Hospital,80
7e03fbac4702835e797357f32c8c78fd,fa6b2ed22e0e2772d809321f34c0ff33,509,Ebola virus,Human delay - Symptom Onset/Fever to Death,14,0,Days,NA,NA,Median,NA,NA,11,15,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Male,Hospital based,Persons under investigation,42,75,5,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,Symptom Onset/Fever,Death,FALSE,NA,Human delay,Unspecified,Symptom Onset/Fever to Death,80
7e03fbac4702835e797357f32c8c78fd,08a4a52c444718088e1aa35a4a1b27e3,509,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Sex;Cormobidity;Occupation;Other,Healthcare,Not significant,Unspecified,Both,Hospital based,Persons under investigation,25,75,27,NA,USA and Europe,NA,Aug,2014,NA,Dec,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,80
d421c39d0ec02e6fe958f5142df20768,e0edfd405fd077e0d3303137199d2d2e,525,Ebola virus,Reproduction number (Basic R0),1.5,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Sierra Leone,NA,1,Jan,2014,NA,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,28.57142857142857
d421c39d0ec02e6fe958f5142df20768,6b3c4c67dd80ebac621167cd38a4c866,525,Ebola virus,Reproduction number (Basic R0),2.5,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Liberia,NA,1,Jan,2014,NA,Apr,2015,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,28.57142857142857
d421c39d0ec02e6fe958f5142df20768,30fceb1cf9a04c1dfe139433874d493d,525,Ebola virus,Reproduction number (Basic R0),1.3,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Guinea,NA,1,Jan,2014,NA,Dec,2014,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,28.57142857142857
b3c56f8a0ea7e4c55598bd187cd5950b,d99f982404f8cba5843839cce04a0238,562,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,6,0,Per day,NA,NA,Median,NA,NA,3,8,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,Other;Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Other,NA,79,249,Sierra Leone,Tonkolili district,12,Sep,2014,23,Feb,2015,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,NA,Human delay,Unspecified,Symptom Onset/Fever to Admission to Care/Hospitalisation,60
b3c56f8a0ea7e4c55598bd187cd5950b,202c58b2f31fcfbb5bd76f94906cafd5,562,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Other,NA,79,110,Sierra Leone,Tonkolili district,12,Sep,2014,23,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,60
b3c56f8a0ea7e4c55598bd187cd5950b,a7a1c8ba1ae3265ec125fac40a31a9b5,562,Ebola virus,Severity - case fatality rate (CFR),44,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,110,249,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Naive,NA,Age;Other;Region;Sex;Symptoms,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Other,NA,79,249,Sierra Leone,Tonkolili district,12,Sep,2014,23,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Severity,Unspecified,NA to NA,60
9aafe7b27a3bc5046d06cbca57dad42e,a8b265aab9c2f961e4d66672105e7f70,562,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Other,Age;Other,NA,Not significant,Adjusted,Both,Hospital based,Other,NA,NA,249,Sierra Leone,Tonkolili,12,Sep,2014,23,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,60
9aafe7b27a3bc5046d06cbca57dad42e,3793618d7029ff338d83bb27ccd15535,562,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Significant,Adjusted,Both,Hospital based,Other,NA,NA,249,Sierra Leone,Tonkolili,12,Sep,2014,23,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,60
9aafe7b27a3bc5046d06cbca57dad42e,2944039431f88520298d06bab4ae0d00,562,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Not adjusted,Both,Hospital based,Other,NA,NA,110,Sierra Leone,Tonkolili,12,Sep,2014,23,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,60
9aafe7b27a3bc5046d06cbca57dad42e,a7cd7d8a546cda3454630051715008ec,562,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Both,Hospital based,Other,NA,NA,110,Sierra Leone,Tonkolili,12,Sep,2014,23,Feb,2015,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Unspecified,NA to NA,60
1855e17a59c3d2de6efb911653fe76c8,d3943567ed1847dde731eb3897d7fdf8,590,Ebola virus,Reproduction number (Basic R0),2.06,0,No units,NA,NA,Unspecified,NA,NA,1.93,2.27,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Other,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Liberia,NA,NA,NA,NA,7,Sep,2014,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,71.42857142857143
1855e17a59c3d2de6efb911653fe76c8,0c638aa6d1fa4a6cb09529fe83f6603f,590,Ebola virus,Reproduction number (Basic R0),1.24,0,No units,NA,NA,Unspecified,NA,NA,1.04,1.42,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Other,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Guinea,NA,NA,NA,NA,7,Sep,2014,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,71.42857142857143
1855e17a59c3d2de6efb911653fe76c8,b3428d62932092021663cc3c46e0788c,590,Ebola virus,Reproduction number (Basic R0),1.71,0,No units,NA,NA,Unspecified,NA,NA,1.4,1.82,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Other,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Sierra Leone,NA,NA,NA,NA,7,Sep,2014,NA,FALSE,NA,NA,FALSE,NA,Reproduction number,Unspecified,NA to NA,71.42857142857143
9f4ee732c188a43493e6b5998bfec920,d840c324e60d0d68539f04e3852250d5,654,Ebola virus,Mutations – substitution rate,3.6,-5,Substitutions/site/year,NA,NA,Mean,1.09,Standard Error (SE),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Unspecified,Unspecified,NA,NA,NA,NA,"Nzara, Reston, Yambuku, Manila, Siena, Tai, Kikwit, Maridi",NA,NA,1967,NA,NA,1995,GP,FALSE,NA,NA,FALSE,NA,Mutations,Unspecified,NA to NA,42.857142857142854
f8fb687ca6e583c23840f4d922551802,e61036b081ae7e62eb7a34d2896a7a30,662,Ebola virus,Severity - case fatality rate (CFR),53.5,0,Percentage (%),NA,NA,NA,NA,NA,49,58,CI95%,229,428,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Naive,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,428,Liberia,Bong County,21,Mar,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,NA,Severity,Zaire Ebola virus (EBOV),NA to NA,100
f8fb687ca6e583c23840f4d922551802,03145779dc369d2bdb6de2fa266332b0,662,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Infection,Close contact;Funeral,NA,Significant,Unspecified,Both,NA,NA,NA,NA,321,Liberia,Bong County,21,Mar,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
f8fb687ca6e583c23840f4d922551802,fb71e72119525d9c4c4a54cdd57b199e,662,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Infection,Age;Sex,NA,Not significant,Unspecified,Both,NA,NA,NA,NA,321,Liberia,Bong County,21,Mar,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
f8fb687ca6e583c23840f4d922551802,cbbd174f2e926274880cb094c19f2880,662,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Hospitalisation;Other;Sex,NA,Significant,Not adjusted,Both,NA,NA,NA,NA,374,Liberia,Bong County,21,Mar,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
f8fb687ca6e583c23840f4d922551802,fb1668df7937a89933c9605098b804cb,662,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Not adjusted,Both,NA,NA,NA,NA,374,Liberia,Bong County,21,Mar,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
f8fb687ca6e583c23840f4d922551802,c96d95aaaa0f951b843cd4db836628b4,662,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Hospitalisation;Other;Sex,NA,Significant,Adjusted,Both,NA,NA,NA,NA,374,Liberia,Bong County,21,Mar,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
f8fb687ca6e583c23840f4d922551802,1bae13577b90cd2cc073c1a119b50170,662,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Adjusted,Both,NA,NA,NA,NA,374,Liberia,Bong County,21,Mar,2014,31,Dec,2014,NA,FALSE,NA,NA,FALSE,NA,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
5a531825dd5175a3a1177e78e887b31c,6dc80f950134ee60d9d30de1653300f8,676,Ebola virus,Growth rate (r),0.048,0,Unspecified,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Liberia,NA,22,Jun,2014,31,Aug,2014,NA,FALSE,NA,NA,FALSE,NA,Growth rate,Unspecified,NA to NA,75
5a531825dd5175a3a1177e78e887b31c,66ae983e2e7dc70c25bbd2ea644576d3,676,Ebola virus,Doubling time,14,0,Days,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Liberia,NA,22,Jun,2014,31,Aug,2014,NA,FALSE,NA,NA,FALSE,NA,Doubling time,Unspecified,NA to NA,75
5a531825dd5175a3a1177e78e887b31c,a566e405d82793c8dbe347c2a9687d26,676,Ebola virus,Growth rate (r),0.032,0,Unspecified,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Sierra Leone,NA,28,May,2014,31,Aug,2014,NA,FALSE,NA,NA,FALSE,NA,Growth rate,Unspecified,NA to NA,75
5a531825dd5175a3a1177e78e887b31c,55d1e63a5e22a7dab805cf99d98e040e,676,Ebola virus,Doubling time,21,0,Days,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,Sierra Leone,NA,28,May,2014,31,Aug,2014,NA,FALSE,NA,NA,FALSE,NA,Doubling time,Unspecified,NA to NA,75
