id,parameter_data_id,covidence_id,parameter_type,parameter_unit,exponent,parameter_value,parameter_value_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_lower_bound,parameter_upper_bound,genome_site,case_definition,cfr_ifr_denominator,cfr_ifr_method,cfr_ifr_numerator,data_available,distribution_par1_type,distribution_par1_uncertainty,distribution_par1_value,distribution_par2_type,distribution_par2_uncertainty,distribution_par2_value,distribution_type,genomic_sequence_available,inverse_param,inverse_param_2,method_disaggregated,method_disaggregated_by,method_disaggregated_only,method_from_supplement,method_moment_value,method_r,name_data_entry,parameter_statistical_approach,parameter_from_figure,population_age_max,population_age_min,population_country,population_group,population_location,population_sample_size,population_sample_type,population_sex,population_study_end_day,population_study_end_month,population_study_end_year,population_study_start_day,population_study_start_month,population_study_start_year,r_pathway,riskfactor_adjusted,riskfactor_name,riskfactor_occupation,riskfactor_outcome,riskfactor_significant,seroprevalence_adjusted,third_sample_param_yn,trimester_exposed,urban_rural_area,article_id,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty,population_country_original,delay_short,genomic_lineage,prnt_on_elisa,metaanalysis_inclusion,women_or_infants,pregnancy_outcome_type,survey_start_date,survey_end_date,survey_date
3db29b0eb07ec54e749db8c394da948f,4e333172a553fe021f354bf4ae78ff9a,556,Mosquito delay - extrinsic incubation period (inverse parameter),Per day,0,NA,Mean,NA,NA,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,Other,TRUE,FALSE,Unspecified,NA,Richard Sheppard,Estimated model parameter,TRUE,NA,NA,Mexico,Other,"Tapachula, Chiapas",NA,Other,NA,NA,NA,2016,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,4,Mosquito,NA,NA,NA,Mexico,NA,NA,FALSE,NA,NA,NA,2016,2016,2016
057fc032e713a1ef9855b67a09b2ee8f,796df754eaffc7206d47e10c2b9ea2c4,588,Reproduction number (Basic R0) - Vector-borne,No units,0,4.2743,Mean,0.1663,12.9415,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,Next generation matrix,Kelly M,Estimated model parameter,FALSE,NA,NA,El Salvador,Persons under investigation,NA,NA,Population based,NA,22,Jun,2016,NA,NA,2015,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,10,Reproduction number,NA,95% CrI,0.1663 - 12.9415,El Salvador,NA,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,d33b767dc2c9613bcfd46a93e176438b,588,Reproduction number (Basic R0),No units,0,2.2055,Mean,1.4664,3.1658,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,Next generation matrix,Sequoia,Estimated model parameter,FALSE,NA,NA,El Salvador,Persons under investigation,NA,NA,Population based,NA,22,Jun,2016,NA,NA,2015,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Reproduction number,NA,95% CrI,1.4664 - 3.1658,El Salvador,NA,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,09b583b1af7cb31ff117398aa2a645de,588,Reproduction number (Basic R0),No units,0,2.4225,Mean,1.6526,3.4704,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,Next generation matrix,Sequoia,Estimated model parameter,FALSE,NA,NA,Suriname,Persons under investigation,NA,NA,Population based,NA,22,Jun,2016,NA,NA,2015,Human-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Reproduction number,NA,95% CrI,1.6526 - 3.4704,Suriname,NA,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,cc45511c6d579e77d132a1b320804262,588,Reproduction number (Basic R0) - Sexual,No units,0,2.4588,Mean,0.1519,7.4016,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,Next generation matrix,Sequoia,Estimated model parameter,FALSE,NA,NA,El Salvador,Persons under investigation,NA,NA,Population based,NA,22,Jun,2016,NA,NA,2015,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Reproduction number,NA,95% CrI,0.1519 - 7.4016,El Salvador,NA,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,37f354a53de6fa996cb8721c15de7c1c,588,Reproduction number (Basic R0) - Sexual,No units,0,1.6667,Mean,0.1473,4.8498,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,Next generation matrix,Sequoia,Estimated model parameter,FALSE,NA,NA,Suriname,Persons under investigation,NA,NA,Population based,NA,22,Jun,2016,NA,NA,2015,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Reproduction number,NA,95% CrI,0.1473 - 4.8498,Suriname,NA,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,eecc01dc3b19ba7b5ad3971971166ce6,588,Reproduction number (Basic R0) - Vector-borne,No units,0,6.0925,Mean,0.6002,15.7379,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,Next generation matrix,Sequoia,Estimated model parameter,FALSE,NA,NA,Suriname,Persons under investigation,NA,NA,Population based,NA,22,Jun,2016,NA,NA,2015,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Reproduction number,NA,95% CrI,0.6002 - 15.7379,Suriname,NA,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,bb4ad4e531b369fd432898b890b60706,588,Human delay - incubation period,Days,0,5.5626,Mean,2.0001,15.5402,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Sequoia,Estimated model parameter,FALSE,NA,NA,El Salvador,Persons under investigation,NA,11825,Population based,NA,22,Jun,2016,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Human delay,NA,95% CrI,2.0001 - 15.5402,El Salvador,Incubation period,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,b0f009645b86518d89456eee236e7fe7,588,Human delay - incubation period,Days,0,6.6144,Mean,2.0001,16.8145,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Sequoia,Estimated model parameter,FALSE,NA,NA,Suriname,Persons under investigation,NA,3042,Population based,NA,22,Jun,2016,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Human delay,NA,95% CrI,2.0001 - 16.8145,Suriname,Incubation period,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,25b5b8b8c051dd5d3b910bfbd23b0648,588,Mosquito delay - extrinsic incubation period,Days,0,8.4171,Mean,4.0001,17.0355,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Sequoia,Estimated model parameter,FALSE,NA,NA,El Salvador,Persons under investigation,NA,NA,Population based,NA,22,Jun,2016,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Mosquito,NA,95% CrI,4.0001 - 17.0355,El Salvador,NA,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
c63906f7ff8555c44504339cae791136,9a60b234ae72f703ea2a7e2b28163182,588,Mosquito delay - extrinsic incubation period,Days,0,8.3111,Mean,4,16.9617,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Sequoia,Estimated model parameter,FALSE,NA,NA,Suriname,Persons under investigation,NA,NA,Population based,NA,22,Jun,2016,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,4,Mosquito,NA,95% CrI,4 - 16.9617,Suriname,NA,NA,FALSE,NA,NA,NA,2015,22 Jun 2016,2015 - 22 Jun 2016
528b20d4462de9e8165d52ba5d241b68,f612acd35f9680db61185f16ebf71929,659,Seroprevalence - IgG,Percentage (%),0,0,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,215,Naive,0,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Rob Johnson,Observed sample statistic,FALSE,75,18,Sweden,General population,Gothenburg,215,Population based,Both,NA,NA,2015,NA,NA,2015,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,2,Seroprevalence,NA,NA,NA,Sweden,NA,NA,FALSE,NA,NA,NA,2015,2015,2015
528b20d4462de9e8165d52ba5d241b68,9114cd113cade686a80cf4008b2365cf,659,Seroprevalence - IgG,Percentage (%),0,1.4,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,874,Naive,12,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Rob Johnson,Observed sample statistic,FALSE,62,17,Rwanda,General population,4 provinces and Kigali,874,Population based,Both,NA,NA,2015,NA,NA,2015,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,2,Seroprevalence,NA,NA,NA,Rwanda,NA,NA,FALSE,NA,NA,NA,2015,2015,2015
13e6e0baa7839057f9df04b839a2f46c,f72ac5984501bdd51e9b53fce82aebac,660,Human delay - Onset to Return to area with active vectors,Days,0,2,Median,-7,10,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,France,Persons under investigation,"Mainland, travel-related",625,Population based,Unspecified,15,Jul,2016,1,Jan,2016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,50,Human delay,NA,Range,-7 - 10,France,Onset to return to area with active vectors,NA,FALSE,NA,NA,NA,1 Jan 2016,15 Jul 2016,1 Jan 2016 - 15 Jul 2016
13e6e0baa7839057f9df04b839a2f46c,bd4e70752c307305c0d0f2f835dfecef,660,Human delay - Onset to Implementation of vector control measures,Days,0,13,Median,4,58,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,France,Persons under investigation,"Mainland, travel-related",625,Population based,Unspecified,15,Jul,2016,1,Jan,2016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,50,Human delay,NA,Range,4 - 58,France,Onset to implementation of vector control measures,NA,FALSE,NA,NA,NA,1 Jan 2016,15 Jul 2016,1 Jan 2016 - 15 Jul 2016
13e6e0baa7839057f9df04b839a2f46c,74b400e49d2d3c5683c9e561fdcebfb5,660,Human delay - Reporting to Intervention,Days,0,5,Median,2,38,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,France,Persons under investigation,"Mainland, travel-related",625,Population based,Unspecified,15,Jul,2016,1,Jan,2016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,50,Human delay,NA,Range,2 - 38,France,Reporting to intervention,NA,FALSE,NA,NA,NA,1 Jan 2016,15 Jul 2016,1 Jan 2016 - 15 Jul 2016
66b5dca69d56506c3f7753e9b0e2e547,32ae96083610466e3896d7223e9a4725,705,Seroprevalence - Neutralisation/PRNT,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,NA,16,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,United States,Other,Veterans Health Administration in US and Caribbean,183,Hospital based,Both,31,Oct,2016,1,Dec,2015,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,NA,51,Seroprevalence,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,1 Dec 2015,31 Oct 2016,1 Dec 2015 - 31 Oct 2016
66b5dca69d56506c3f7753e9b0e2e547,8a23e532afcdfb4eb0a998fb517aae21,705,Human delay - Admission to care to Discharge from care,Days,0,6,Median,1,214,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Unspecified,Other,VA Caribbean Healthcare System,91,Hospital based,Both,31,Oct,2016,1,Dec,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,51,Human delay,NA,Range,1 - 214,NA,Admission to care to discharge from care,NA,FALSE,NA,NA,NA,1 Dec 2015,31 Oct 2016,1 Dec 2015 - 31 Oct 2016
66b5dca69d56506c3f7753e9b0e2e547,ac14d577e38ab36b4de934991a52a7bd,705,Human delay - Admission to Critical Care/ICU to Discharge from Critical Care/ICU,Days,0,4,Median,1,30,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Unspecified,Other,VA Caribbean Healthcare System,20,Hospital based,Both,31,Oct,2016,1,Dec,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,51,Human delay,NA,Range,1 - 30,NA,Admission to critical care/icu to discharge from critical care/icu,NA,FALSE,NA,NA,NA,1 Dec 2015,31 Oct 2016,1 Dec 2015 - 31 Oct 2016
66b5dca69d56506c3f7753e9b0e2e547,8155814650a53fe757e80ae313251bf4,705,Human delay - Admission to care to Discharge from care,Days,0,4,Median,1,6,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Unspecified,Other,VA hospitals in US,3,Hospital based,Both,31,Oct,2016,1,Dec,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,51,Human delay,NA,Range,1 - 6,NA,Admission to care to discharge from care,NA,FALSE,NA,NA,NA,1 Dec 2015,31 Oct 2016,1 Dec 2015 - 31 Oct 2016
66b5dca69d56506c3f7753e9b0e2e547,64ef2d01a8677e1d4a96be29624a9841,705,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,NA,FALSE,NA,NA,Unspecified,Other,Veterans Health Administration in US and Caribbean,94,Hospital based,Both,31,Oct,2016,1,Dec,2015,NA,Not adjusted,Age;Comorbidity;Other,NA,Hospitalisation,Significant,NA,FALSE,NA,NA,51,Risk factors,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1 Dec 2015,31 Oct 2016,1 Dec 2015 - 31 Oct 2016
66b5dca69d56506c3f7753e9b0e2e547,485e8e684827a82175605ccd242833c3,705,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,NA,FALSE,NA,NA,Unspecified,Other,Veterans Health Administration in US and Caribbean,46,Hospital based,Both,31,Oct,2016,1,Dec,2015,NA,Not adjusted,Comorbidity;Hospitalisation,NA,Other neurological symptoms in general population,Significant,NA,FALSE,NA,NA,51,Risk factors,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1 Dec 2015,31 Oct 2016,1 Dec 2015 - 31 Oct 2016
66b5dca69d56506c3f7753e9b0e2e547,4d81830e17c62ae2af9e50f097c12a3d,705,Human delay - Diagnosis/test result to Death,Days,0,39,Median,3,104,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Unspecified,Other,VA Caribbean Healthcare System,19,Hospital based,Both,31,Oct,2016,1,Dec,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,51,Human delay,NA,Range,3 - 104,NA,Diagnosis/test result to death,NA,FALSE,NA,NA,NA,1 Dec 2015,31 Oct 2016,1 Dec 2015 - 31 Oct 2016
2aaf84f22333d21778482b5444591452,32df2963305970d95d6d3db387dd1d42,728,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,9.1,Mean,3.95,11.01,95% CI,NA,NA,0,18.2,NA,Confirmed,662,Naive,60,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Other, Region",FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,4,1,Indonesia,Children,"Aceh, North Sumatra, West Sumatra, Jambi, Lampung, Banten, DKI Jakarta, West Java, Central Java, East Java, Bali, East Kalimantan, South Sulawesi, Southeast Sulawesi",662,Population based,Unspecified,NA,Nov,2014,NA,Oct,2014,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Urban area,3,Seroprevalence,0 - 18.2,95% CI,3.95 - 11.01,Indonesia,NA,NA,FALSE,NA,NA,NA,Oct 2014,Nov 2014,Oct 2014 - Nov 2014
7d49b13bdf0eef103b35bbb481615a9d,46ef61d39549600d3d1ef8264f2e20dd,729,Reproduction number (Basic R0),No units,0,1.89,Mean,1.21,2.13,95% CI,NA,NA,1.73,2.38,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,FALSE,FALSE,Mid outbreak,Compartmental model,Anna Vicco,Estimated model parameter,FALSE,NA,NA,Colombia,Pregnant women,NA,18364,Population based,Female,NA,NA,2016,NA,NA,2015,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,9,Reproduction number,1.73 - 2.38,95% CI,1.21 - 2.13,Colombia,NA,NA,FALSE,NA,NA,NA,2015,2016,2015 - 2016
7d49b13bdf0eef103b35bbb481615a9d,a7cebcb9970e11ab1108f3f2e045e208,729,Reproduction number (Basic R0) - Sexual,No units,0,0.42,Mean,0.29,0.64,95% CI,NA,NA,0.15,0.42,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,FALSE,FALSE,Mid outbreak,Compartmental model,Anna Vicco,Estimated model parameter,FALSE,NA,NA,Colombia,Pregnant women,NA,18364,Population based,Female,NA,NA,2016,NA,NA,2015,Human-human,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,9,Reproduction number,0.15 - 0.42,95% CI,0.29 - 0.64,Colombia,NA,NA,FALSE,NA,NA,NA,2015,2016,2015 - 2016
7d49b13bdf0eef103b35bbb481615a9d,1e3f5d586d5f38c5974aa4be8c5a561c,729,Reproduction number (Basic R0) - Vector-borne,No units,0,1.51,Mean,1.23,1.87,95% CI,NA,NA,1.51,2.02,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,FALSE,FALSE,Mid outbreak,Compartmental model,Anna Vicco,Estimated model parameter,FALSE,NA,NA,Colombia,Pregnant women,NA,18364,Population based,Female,NA,NA,2016,NA,NA,2015,Animal-animal,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,9,Reproduction number,1.51 - 2.02,95% CI,1.23 - 1.87,Colombia,NA,NA,FALSE,NA,NA,NA,2015,2016,2015 - 2016
d1c8fa74274f86b9b9d63823639839f9,9c9ae3277b8790834573949e7bc1c335,729,Relative contribution - sexual,Percentage (%),0,15.36,Mean,12.83,17.14,95% CI,NA,NA,5.31,15.36,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Method,FALSE,FALSE,Mid outbreak,Compartmental model,Shazia Ruybal-Pesantez,Estimated model parameter,FALSE,NA,NA,Colombia,Pregnant women,NA,18364,Population based,Female,NA,NA,2016,NA,NA,2015,Human-human,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,6,Relative contribution,5.31 - 15.36,95% CI,12.83 - 17.14,Colombia,NA,NA,FALSE,NA,NA,NA,2015,2016,2015 - 2016
bc91229f5ddf0b5f8987d8c6fba90289,4c8244ab9aa657d6960a1ad28436d57a,790,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - as an attachment,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,NA,FALSE,NA,NA,Brazil,Children,Aracaju city in Sergipe,64,Hospital based,Unspecified,5,Jan,2016,1,Sep,2015,NA,Adjusted,Infection during pregnancy;Occupation,Other,Microcephaly,Significant,NA,FALSE,NA,Unspecified,52,Risk factors,NA,NA,NA,Brazil,NA,NA,FALSE,NA,NA,NA,1 Sep 2015,5 Jan 2016,1 Sep 2015 - 5 Jan 2016
bb3ad16c40a86faba6a3c88534572237,e59a840dcd8d3b9da34147c110fe66e5,816,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Kelly M,NA,FALSE,NA,NA,Colombia,Other,Barranquilla,40,Hospital based,Both,2,Apr,2016,1,Oct,2015,NA,Adjusted,Infection;Other,NA,Guillain Barre syndrome,Significant,NA,FALSE,NA,Unspecified,54,Risk factors,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,1 Oct 2015,2 Apr 2016,1 Oct 2015 - 2 Apr 2016
bb3ad16c40a86faba6a3c88534572237,3aebe2472d7d615feef34aa2d93b097b,816,Human delay - Onset of antecedent symptoms to Onset of neurologic symptoms,Days,0,6,Median,0,55,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Colombia,Other,Barranquilla,47,Hospital based,Both,2,Apr,2016,1,Oct,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,54,Human delay,NA,Range,0 - 55,Colombia,Onset of antecedent symptoms to onset of neurologic symptoms,NA,FALSE,NA,NA,NA,1 Oct 2015,2 Apr 2016,1 Oct 2015 - 2 Apr 2016
bb3ad16c40a86faba6a3c88534572237,b12238ab44f13a9c63eaa876f7d1f8e4,816,Human delay - Onset of neurologic symptoms to Admission to care,Days,0,9,Median,0,56,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Colombia,Other,Barranquilla,47,Hospital based,Both,2,Apr,2016,1,Oct,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,54,Human delay,NA,Range,0 - 56,Colombia,Onset of neurologic symptoms to admission to care,NA,FALSE,NA,NA,NA,1 Oct 2015,2 Apr 2016,1 Oct 2015 - 2 Apr 2016
bb3ad16c40a86faba6a3c88534572237,76caeabe701c5951264b5d9115537e50,816,Human delay - Admission to care to Discharge from care,Days,0,22,Median,3,102,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Colombia,Other,Barranquilla,47,Hospital based,Both,2,Apr,2016,1,Oct,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Unspecified,54,Human delay,NA,Range,3 - 102,Colombia,Admission to care to discharge from care,NA,FALSE,NA,NA,NA,1 Oct 2015,2 Apr 2016,1 Oct 2015 - 2 Apr 2016
76c37cf84cd088925e88676734e5cb41,c744077acb33a5248b428c93952fd342,845,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Thomas Rawson,NA,FALSE,NA,NA,Thailand,General population,NA,1717,Population based,Both,NA,Dec,2017,NA,Jan,2016,NA,Not adjusted,Age;Other,NA,Infection,Significant,NA,FALSE,NA,NA,3,Risk factors,NA,NA,NA,Thailand,NA,NA,FALSE,NA,NA,NA,Jan 2016,Dec 2017,Jan 2016 - Dec 2017
76c37cf84cd088925e88676734e5cb41,04109132b55d73e63a18b415cb57da84,845,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Thomas Rawson,NA,FALSE,NA,NA,Thailand,General population,NA,1717,Population based,Both,NA,Dec,2017,NA,Jan,2016,NA,Not adjusted,Other;Sex,NA,Infection,Not significant,NA,FALSE,NA,NA,3,Risk factors,NA,NA,NA,Thailand,NA,NA,FALSE,NA,NA,NA,Jan 2016,Dec 2017,Jan 2016 - Dec 2017
